res_id,name,establishment,url,address,city,locality,latitude_res,longitude_res,locality_verbose,cuisines,timings,average_cost_for_two,highlights,aggregate_rating,rating_text,fclass,name.1,latitude_uni,longitude_uni,proximity
18594284,1Q1,Casual Dining,https://www.zomato.com/bangalore/1q1-infantry-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Express Building, Queens Road, Infantry Road, Bangalore",Bangalore,Infantry Road,12.98370312,77.59692371,"Infantry Road, Bangalore","Asian, Japanese, Thai","12noon â€“ 1am (Mon-Sat),9am â€“ 1am (Sun)",2500,"['Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Wheelchair Accessible', 'DJ', 'Nightlife', 'Fullbar', 'Live Music', 'Digital Payments Accepted', 'Smoking Area', 'Wifi', 'Free Parking', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned']",4.3,Very Good,college,Bsv Pu College Malagala,12.979487,77.510375,9.38952652898115
50318,Cubbon Pavilion - ITC Gardenia,Fine Dining,https://www.zomato.com/bangalore/cubbon-pavilion-itc-gardenia-richmond-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"ITC Gardenia, 1, Residency Road, Bangalore",Bangalore,ITC Gardenia,12.96655838,77.5948916,"ITC Gardenia, Bangalore","European, Continental, Chinese, Thai",24 Hours,2500,"['Breakfast', 'Dinner', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Wheelchair Accessible', 'Buffet', 'Valet Parking Available', 'Outdoor Seating', 'Air Conditioned', 'Brunch', 'Fullbar', '4/5 Star', 'Table booking recommended']",4.3,Very Good,school,BSVP School,12.9731634,77.5410962,5.875255943769703
52581,Saffron - Radisson Blu,Fine Dining,https://www.zomato.com/bangalore/saffron-radisson-blu-marathahalli-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Radisson Blu, 90/4, Outer Ring Road, Munnekollalu Village, Marathahalli, Bangalore",Bangalore,"Radisson Blu, Marathahalli",12.9501014,77.6993031,"Radisson Blu, Marathahalli, Bangalore","North Indian, Mughlai, Lucknowi",6 PM to 11 PM,2500,"['Cash', 'Credit Card', 'Dinner', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', '4/5 Star', 'Smoking Area', 'Fullbar', 'Table booking recommended', 'Luxury Dining', 'Wheelchair Accessible']",4.6,Excellent,college,BTL Institute of Technology,12.80982167,77.69366966,15.610342606644295
18661094,Feast - Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre,Fine Dining,https://www.zomato.com/bangalore/feast-sheraton-grand-bengaluru-whitefield-hotel-convention-centre-whitefield-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sheraton Grand Bengaluru Whitefield Hotel & Convention Center, Prestige Shantiniketan, Whitefield, Bangalore",Bangalore,"Sheraton Grand Bengaluru, Whitefield",12.98866113,77.72947714,"Sheraton Grand Bengaluru, Whitefield, Bangalore","Continental, Asian, South Indian, North Indian",24 Hours,2500,"['Lunch', 'Breakfast', 'Debit Card', 'Dinner', 'Serves Alcohol', 'Cash', 'Credit Card', 'Lunch Menu', 'Fullbar', '4/5 Star', 'Table booking recommended', 'Kid Friendly', 'Luxury Dining', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Buffet', 'Group Meal']",4.4,Very Good,school,Budda HPS BTM layout,12.9191035,77.6147674,14.640352896170228
59409,The Sugar Factory - Le Meridien,Club,https://www.zomato.com/thesugarfactory?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Le Meridien, 28, Sankey Road, Bangalore",Bangalore,"Le Meridien, Sankey Road",12.99067358,77.58577276,"Le Meridien, Sankey Road, Bangalore",Finger Food,11 AM to 1 AM,2500,"['Credit Card', 'Dinner', 'Serves Alcohol', 'Cash', 'Debit Card', 'Nightlife', 'Fullbar', 'Indoor Seating', '4/5 Star', 'Table booking recommended', 'Smoking Area', 'Valet Parking Available', 'Live Music', 'Wheelchair Accessible']",3.9,Good,college,Business Excellence Institute,12.9824741,77.6381006,5.742606222698013
50705,Mynt - The Taj West End,Fine Dining,https://www.zomato.com/bangalore/mynt-the-taj-west-end-race-course-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Taj West End, Race Course Road, Bangalore",Bangalore,"The Taj West End, Race Course Road",12.98411117,77.58396763,"The Taj West End, Race Course Road, Bangalore","Italian, North Indian, Lebanese",6:30 AM to 1 AM,2500,"['Cash', 'Lunch', 'Credit Card', 'Dinner', 'Debit Card', 'Serves Alcohol', 'Breakfast', 'Air Conditioned', 'Wifi', 'Indoor Seating', 'Fullbar', 'Brunch', 'Outdoor Seating', 'Smoking Area', 'Buffet', 'Wheelchair Accessible', 'Table booking recommended']",4.1,Very Good,college,Cambridge Institute of Technolgy,13.0124175,77.7037875,13.3580899054602
18661090,InAzia - Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre,Casual Dining,https://www.zomato.com/bangalore/inazia-sheraton-grand-bengaluru-whitefield-hotel-convention-centre-whitefield-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre, Prestige Shantiniketan, Whitefield, Bangalore",Bangalore,"Sheraton Grand Bengaluru, Whitefield",12.98863598,77.72942215,"Sheraton Grand Bengaluru, Whitefield, Bangalore","Asian, Chinese","12Noon to 3PM, 7PM to 11PM (Mon-Sun)",2500,"['Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Indoor Seating', 'Table booking recommended']",4.3,Very Good,college,Cambridge Institute of Technology North Campus,12.96469559,77.60114161,14.152478901647065
52313,Azure - Taj Yeshwantpur,Fine Dining,https://www.zomato.com/bangalore/azure-taj-yeshwantpur-yeshwantpur-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Taj Yeshwantpur, 2275 Tumkur Road, Yeshwantpur, Bangalore",Bangalore,Taj Yeshwantpur,13.02903543,77.54036363,"Taj Yeshwantpur, Bangalore","Lebanese, Mediterranean, Italian",6:30 PM to 12 Midnight,2500,"['Dinner', 'Cash', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Valet Parking Available', 'Fullbar', 'Smoking Area', '4/5 Star', 'Rooftop', 'Table booking recommended']",4.1,Very Good,school,Cambridge Public School,13.23283334,77.70903568,29.105792380846413
18661084,Chime - Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre,Bar,https://www.zomato.com/bangalore/chime-sheraton-grand-bengaluru-whitefield-hotel-convention-centre-itpl-main-road-whitefield-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre, Prestige Shantiniketan, ITPL Main Road, Whitefield",Bangalore,"Sheraton Grand Bengaluru, Whitefield",12.989103,77.729787,"Sheraton Grand Bengaluru, Whitefield, Bangalore",Finger Food,11 AM to 11:45 PM,2500,"['Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Karaoke', 'Fullbar', 'Nightlife', 'Indoor Seating']",4.3,Very Good,school,"Cambridge Public School, BBMP Agara",12.9185748,77.6473577,11.886620525046698
19066590,CANTAN - Chinese Bar House,Casual Dining,https://www.zomato.com/bangalore/cantan-chinese-bar-house-lavelle-road-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25/4, 1st & 2nd Floor, Opposite Harley Davidson, Lavelle Road, Bangalore",Bangalore,Lavelle Road,12.970689,77.597554,"Lavelle Road, Bangalore","Chinese, Cantonese","12 Noon to 3 PM, 7 PM to 11 PM (Mon-Thu, Sun), 12 Noon to 3 PM, 7 PM to 11:30 PM (Fri-Sat)",2500,"['Dinner', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Valet Parking Available', 'Serves Cocktails', 'Air Conditioned', 'Wheelchair Accessible', 'Indoor Seating', 'Table booking recommended']",4.2,Very Good,school,Cambridge School,12.96403864,77.75879809,17.487928228690503
53914,The Terminus - The Oterra,Lounge,https://www.zomato.com/the-terminus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Oterra, Electronic City, Bangalore",Bangalore,"The Oterra, Hosur Road",12.85022889,77.66018193,"The Oterra, Hosur Road, Bangalore","Finger Food, Continental",1 PM to 1 AM,2500,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Nightlife', 'Indoor Seating', 'Fullbar']",3.9,Good,school,Cambridge School,12.91720126,77.67057724,7.531753910849489
18733875,Nazaara - Courtyard By Marriott,Casual Dining,https://www.zomato.com/bangalore/nazaara-courtyard-by-marriott-hebbal-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Terrace Level, Courtyard By Marriott, 2/55, Outer Ring Road, Opposite Lumbini Garden, Nagavara, Hebbal, Bangalore",Bangalore,"Courtyard by Marriott Bengaluru, Hebbal",13.04302719,77.60985967,"Courtyard by Marriott Bengaluru, Hebbal, Bangalore",North Indian,"5 PM to 12 Midnight (Mon-Sat), 12:30 PM to 12 Midnight (Sun)",2500,"['Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Fullbar', 'Rooftop', 'Air Conditioned', 'Outdoor Seating', 'Table reservation required']",4.2,Very Good,school,Cambridge School,12.9588237,77.5936181,9.526924034179435
19122572,Punkah House,Casual Dining,https://www.zomato.com/bangalore/punkah-house-indiranagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2989/B, 1st & 2nd Floor, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",Bangalore,Indiranagar,12.970126,77.64582,"Indiranagar, Bangalore",Modern Indian,"6:30 PM to 12 Midnight (Tue-Thu), 6:30 PM to 12:30 AM (Fri), 12 Noon to 3:30 PM, 6:30 PM to 12:30 AM (Sat-Sun), Mon Closed",2500,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Credit Card', 'Outdoor Seating', 'Rooftop', 'Indoor Seating', 'Digital Payments Accepted', 'Smoking Area', 'Desserts and Bakes']",4.2,Very Good,school,Cambridge School ICSE,12.99052183,77.54657768,10.98981641562476
58240,re:cess - Hilton Bangalore Embassy GolfLinks,Casual Dining,https://www.zomato.com/bangalore/re-cess-hilton-bangalore-embassy-golflinks-domlur-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hilton Bangalore Embassy GolfLinks, Embassy Golf Links Business Park, Inner Ring Road, Domlur, Bangalore",Bangalore,"Hilton Bangalore Embassy GolfLinks, Domlur",12.94920727,77.64546465,"Hilton Bangalore Embassy GolfLinks, Domlur, Bangalore","South Indian, North Indian, Continental, European",24 Hours,2500,"['Dinner', 'Serves Alcohol', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Kid Friendly', 'Wheelchair Accessible', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Wifi']",4.1,Very Good,school,Cambridge School Kothanur,12.886025,77.5856544,9.559202656274195
18630495,Tiamo - Conrad Bengaluru,Fine Dining,https://www.zomato.com/bangalore/tiamo-conrad-bengaluru-ulsoor?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Conrad Bengaluru, Kensington Road, Ulsoor, Bangalore",Bangalore,"Conrad Bengaluru, Ulsoor",12.97516487,77.62021333,"Conrad Bengaluru, Ulsoor, Bangalore","Italian, Mediterranean",11 AM to 12 Midnight,2500,"['Lunch', 'Debit Card', 'Dinner', 'Serves Alcohol', 'Cash', 'Credit Card', 'Free Parking', 'City View', 'Fullbar', 'Wine', 'Indoor Seating', '4/5 Star', 'Table booking recommended', 'Kid Friendly', 'Wheelchair Accessible', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Beer', 'Serves Cocktails', 'Air Conditioned']",4.2,Very Good,school,Canadian International School,13.11942671,77.59423628,16.28612588556626
50511,Italia - The Park Bangalore,Fine Dining,https://www.zomato.com/bangalore/italia-the-park-bangalore-mg-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Park Bangalore, 14/7, MG Road, Bangalore, Karnataka",Bangalore,"The Park, MG Road",12.97407658,77.61995081,"The Park, MG Road, Bangalore",Italian,"7 PM to 11:30 PM (Mon-Fri),12:30 PM to 3 PM, 7 PM to 11:30 PM (Sat-Sun)",2500,"['Cash', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Air Conditioned', 'Wifi', '4/5 Star', 'Table reservation required', 'Smoking Area', 'Indoor Seating', 'Wheelchair Accessible', 'Fullbar', 'Valet Parking Available', 'Digital Payments Accepted']",3.9,Good,school,Candor International School,12.95931612,77.61901072,1.6444464738502949
51666,Incanto - The Zuri,Fine Dining,https://www.zomato.com/bangalore/incanto-the-zuri-whitefield-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Zuri Hotels, 244 Hoody Village, Rajapalya, Whitefield, Bangalore",Bangalore,The Zuri Hotels,12.99062556,77.72311695,"The Zuri Hotels, Bangalore",Italian,7 PM to 11 PM,2500,"['Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Dinner', 'Air Conditioned', 'Table booking recommended', 'Indoor Seating', 'Fullbar']",4.0,Very Good,college,Capitol College of Nursing,12.8849462,77.5818317,19.300893147878092
52949,Chez Nous - Novotel,Lounge,https://www.zomato.com/bangalore/chez-nous-novotel-marathahalli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Novotel Bengaluru, Opposite RMZ Ecospace Business Park, Marathahalli - Sarjapur Outer Ring Road, Marathahalli, Bangalore",Bangalore,"Novotel Bengaluru, Marathahalli",12.9292767,77.68319964,"Novotel Bengaluru, Marathahalli, Bangalore","European, French, North Indian",24 Hours,2500,"['Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Takeaway Available', 'Breakfast', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Nightlife', 'Fullbar', 'Air Conditioned', 'Wheelchair Accessible']",4.0,Very Good,school,Capitol Public School,12.8880679,77.5810131,11.985928706596539
50157,Blue Bar - The Taj West End,Lounge,https://www.zomato.com/bangalore/blue-bar-the-taj-west-end-race-course-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Taj West End, Race Course Road, Bangalore",Bangalore,"The Taj West End, Race Course Road",12.98411052,77.58396629,"The Taj West End, Race Course Road, Bangalore",Continental,"4:30 PM to 11:30 PM (Mon-Thu, Sun), 4:30 PM to 1 AM (Fri-Sat)",2500,"['Dinner', 'Credit Card', 'Debit Card', 'Cash', 'Serves Alcohol', 'Air Conditioned', 'Wheelchair Accessible', 'Outdoor Seating', 'Table booking recommended', 'Nightlife', 'Fullbar']",4.0,Very Good,school,Carmel Academy,13.13206133,77.58793275,16.45698882832622
55909,Bar UNO - JW Marriott Bengaluru,Lounge,https://www.zomato.com/bangalore/bar-uno-jw-marriott-bengaluru-lavelle-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"JW Marriott Bengaluru, 24/1, Vittal Mallya Road, Lavelle Road, Bangalore",Bangalore,"JW Marriott Bengaluru, Lavelle Road",12.97174675,77.59518933,"JW Marriott Bengaluru, Lavelle Road, Bangalore",Spanish,11 AM to 11:30 PM,2500,"['Lunch', 'Cash', 'Dinner', 'Serves Alcohol', 'Debit Card', 'Credit Card', 'Wheelchair Accessible', 'Wifi', 'Nightlife', 'Air Conditioned', 'Fullbar', 'Indoor Seating', 'Smoking Area']",3.9,Good,school,Carmel Convent,12.92705123,77.59871542,4.984582765654478
19031174,The Trinity Square - Taj MG Road Bengaluru,Casual Dining,https://www.zomato.com/bangalore/the-trinity-square-taj-mg-road-bengaluru-mg-road-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Taj MG Road, 41/3, MG Road, Bangalore",Bangalore,"Taj, MG Road",12.973365,77.619562,"Taj, MG Road, Bangalore","North Indian, South Indian, Continental, European",24 Hours,2500,"['Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Takeaway Available', 'Breakfast', 'Dinner', 'Wheelchair Accessible', 'Brunch', 'Valet Parking Available', 'Outdoor Seating', '4/5 Star', 'Air Conditioned', 'Disabled Friendly', 'Luxury Dining', 'Buffet', 'Fullbar', 'Indoor Seating', 'Table booking recommended']",4.1,Very Good,school,Carmel Convent School,12.90012932,77.57338104,9.55840238650947
50465,Highland Nectar - ITC Gardenia,Lounge,https://www.zomato.com/bangalore/highland-nectar-itc-gardenia-richmond-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"ITC Gardenia, 1, Residency Road, Richmond Road, Bangalore",Bangalore,ITC Gardenia,12.96695078,77.59504013,"ITC Gardenia, Bangalore","Continental, South Indian",5pm â€“ 1am (Mon-Sun),2500,"['Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Live Sports Screening', 'Live Music', 'Nightlife', 'Indoor Seating', 'LGBTQIA Friendly', 'Valet Parking Available', 'Air Conditioned', 'Fullbar', 'Table booking recommended']",3.8,Good,school,Carmel Garden Public School,12.91711206,77.63198783,6.836955392606055
52636,Sports Bar - Le Meridien,Lounge,https://www.zomato.com/bangalore/sports-bar-le-meridien-sankey-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Le Meridien, 28, Sankey Road, Bangalore",Bangalore,"Le Meridien, Sankey Road",12.99062785,77.58574963,"Le Meridien, Sankey Road, Bangalore",Finger Food,"11 AM to 11:30 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",2500,"['Debit Card', 'Credit Card', 'Cash', 'Lunch', 'Dinner', 'Air Conditioned', 'Table booking recommended', 'Fullbar', 'Nightlife', 'Indoor Seating']",3.7,Good,school,Carmel Garden public school,12.9172814,77.6319494,9.56978379230126
18333144,Toscano - Mojito Bar,Casual Dining,https://www.zomato.com/bangalore/toscano-mojito-bar-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd Floor, VR Mall, Whitefield Main Road, Mahadevpura, Whitefield, Bangalore",Bangalore,"VR Bengaluru, Whitefield",12.99617311,77.6956176,"VR Bengaluru, Whitefield, Bangalore","Continental, Italian, Mediterranean, Salad","12 Noon to 11 PM (Mon-Fri, Sun), 12 Noon to 12 Midnight (Sat)",2400,"['Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Mall Parking', 'Fullbar', 'Live Music', 'Romantic Dining', 'Air Conditioned', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Buffet']",4.5,Excellent,school,Carmel High School,12.9885908,77.5442935,16.417377041259847
18414368,Shree Vishnu Thatte Idli,Quick Bites,https://www.zomato.com/bangalore/shree-vishnu-thatte-idli-domlur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"67, 5th Cross, HAL - Old Airport Road, BDA Colony, Domlur Village, Domlur, Bangalore",Bangalore,Domlur,12.96186425,77.63521526,"Domlur, Bangalore",South Indian,"7 AM to 2 PM, 4:30 PM to 8 PM (Mon-Sat),7 AM to 11 AM (Sun)",40,"['Takeaway Available', 'Breakfast', 'No Seating Available', 'Dinner', 'Cash', 'Lunch', 'Pure Veg']",3.9,Good,school,Carmel High School,12.97045841,77.60322714,3.5955443395600897
18678575,VarieTea,Beverage Shop,https://www.zomato.com/bangalore/varietea-new-bel-road-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"#17, 1st Main Pipeline Road, MS Ramaiah Nagar New BEL Road, Bengaluru",Bangalore,New BEL Road,13.03281664,77.56634083,"New BEL Road, Bangalore",Tea,"9am â€“ 9pm (Mon-Sat),Closed (Sun)",50,"['No Alcohol Available', 'No Seating Available', 'Cash', 'Takeaway Available', 'Pure Veg']",3.7,Good,school,"Carmel Jyothi LPS, Chunchanagatta",12.8898311,77.5728954,15.915123503270934
18581080,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-hbr-layout?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward 24, 2nd Block, 6th Cross, HBR Layout, Bangalore",Bangalore,HBR Layout,13.02131832,77.6258292,"HBR Layout, Bangalore",South Indian,7 AM to 9:30 PM,50,"['No Seating Available', 'Dinner', 'Lunch', 'Cash', 'Breakfast', 'Pure Veg']",3.4,Average,college,Carmel PUC,12.95531384,77.62107876,7.357389541983834
18605308,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-rajajinagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward no.76, Gayathri Nagar, Rajajinagar, Bangalore",Bangalore,Rajajinagar,12.99839164,77.55775239,"Rajajinagar, Bangalore",South Indian,"7 AM to 10 AM, 12:30 PM to 2:30 PM, 7:30 PM to 9:30 PM",50,"['Cash', 'No Alcohol Available', 'Dinner', 'Breakfast', 'Lunch', 'Pure Veg', 'Outdoor Seating', 'Table Reservation Not Required']",3.3,Average,school,Carmel School,13.04663614,77.64278758,10.660432765445252
18614721,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-sanjay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward no.19, Sanjay Nagar Main Road, Sanjay Nagar Bangalore",Bangalore,Sanjay Nagar,13.03393995,77.57598002,"Sanjay Nagar, Bangalore",South Indian,"7:30 AM to 9:30 AM, 12:30 PM to 2:30 PM, 7:30 PM to 9 PM",50,"['Lunch', 'Cash', 'No Alcohol Available', 'Dinner', 'Breakfast', 'No Seating Available', 'Pure Veg', 'Self Service']",0.0,Not rated,school,Carmel School,12.88408315,77.70990475,22.097006577092937
18627682,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-brigade-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite, Football Stadium, Ashok Nagar, Brigade Road, Bangalore",Bangalore,Brigade Road,12.96881965,77.61056911,"Brigade Road, Bangalore",South Indian,8 AM to 10 PM,50,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg']",0.0,Not rated,school,Carmel School Ground,12.9242219,77.518945,11.09865402032682
18581056,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-kr-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward 55, Devasandra, KR Puram, Bangalore",Bangalore,KR Puram,13.00800351,77.69577049,"KR Puram, Bangalore",South Indian,8 AM to 10 PM,50,"['No Alcohol Available', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Pure Veg', 'Indoor Seating']",0.0,Not rated,school,Carmel Teresa School,13.03463963,77.5054122,20.834196641638844
18581057,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-1-kr-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward 53, Basavanapura, KR Puram, Bangalore",Bangalore,KR Puram,13.02394658,77.7168835,"KR Puram, Bangalore",South Indian,7:30 AM to 9:30 PM,50,"['Cash', 'No Alcohol Available', 'Dinner', 'Breakfast', 'Lunch', 'Pure Veg', 'Indoor Seating']",0.0,Not rated,college,Carmelaram Theology College,12.95958243,77.71982595,7.164064193725331
18581062,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-rt-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward 34, Gangenahalli, RT Nagar, Bangalore",Bangalore,RT Nagar,13.02040597,77.59212457,"RT Nagar, Bangalore",South Indian,7 AM to 9:30 PM,50,"['Cash', 'Breakfast', 'Lunch', 'No Seating Available', 'No Alcohol Available', 'Dinner', 'Pure Veg']",0.0,Not rated,school,Casa de Bambeino Montessori,12.9780057,77.6431739,7.267725925865992
18581084,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-1-frazer-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward 78, Opposite More Market, Frazer Town, Bangalore",Bangalore,Frazer Town,12.99919757,77.61307698,"Frazer Town, Bangalore",South Indian,7 AM to 9:30 PM,50,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Pure Veg', 'Indoor Seating']",0.0,Not rated,school,Cathedral High School,12.99622963,77.58339061,3.233286195470642
18581060,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-ulsoor?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward 80, Hoysalanagar, Murphy Town Market, Ulsoor, Bangalore",Bangalore,Ulsoor,12.9789162,77.62755554,"Ulsoor, Bangalore",South Indian,7:30 AM to 9:30 PM,50,"['Cash', 'No Alcohol Available', 'Dinner', 'Breakfast', 'Lunch', 'Pure Veg', 'Indoor Seating']",0.0,Not rated,school,Cathedral High School & College,12.96561811,77.60862619,2.5285622857033916
18615829,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-airport-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward no.113, Opposite ISRO,Murgeshpalya ,Old Airport Road Bangalore",Bangalore,Old Airport Road,12.95911804,77.65522923,"Old Airport Road, Bangalore",South Indian,"7:30 AM to 9:30 AM, 12 Noon to 2:30 PM, 7:30 PM to 9:30 PM",50,"['Cash', 'Lunch', 'Breakfast', 'Dinner', 'Pure Veg', 'Outdoor Seating']",0.0,Not rated,school,Cauvery School,13.0610917,77.5875052,13.505823263031308
54847,Shree Ganesh Fruit Juice Centre,Beverage Shop,https://www.zomato.com/bangalore/shree-ganesh-fruit-juice-centre-airport-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Foot Over Bridge, Old Airport Road, Bangalore",Bangalore,Old Airport Road,12.96012733,77.64670249,"Old Airport Road, Bangalore","Juices, Beverages",8 AM to 11 PM,50,"['No Seating Available', 'Cash', 'Takeaway Available']",0.0,Not rated,college,Central College,12.97554702,77.58413274,6.993439029586683
18362414,Bread & Better,Bakery,https://www.zomato.com/bangalore/bread-better-bannerghatta-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Rangaiah Building, Begur, Koppa Road, Yelenahalli, Bannerghatta Road, Bangalore",Bangalore,Bannerghatta Road,12.86084014,77.61291202,"Bannerghatta Road, Bangalore","Bakery, Fast Food",9:30 AM to 11 PM (Mon-Sun),50,"['Takeaway Available', 'Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Credit Card', 'Desserts and Bakes', 'Indoor Seating']",0.0,Not rated,college,Central Institute of Medicinal and Aromatic Plants,13.0836088,77.59101189,24.884153298269563
18610262,Indira Canteen,Quick Bites,https://www.zomato.com/bangalore/indira-canteen-rammurthy-nagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ward no:26, NRI Layout, Oppsite  R.N.C.Connvention Hall, Ramamurthy Nagar Bangalore",Bangalore,Rammurthy Nagar,13.02323611,77.67907206,"Rammurthy Nagar, Bangalore",South Indian,"7:30 AM to 10:30 AM, 1 PM to 3 PM, 7 PM to 9:30 PM",50,"['Dinner', 'Lunch', 'Cash', 'Breakfast', 'Outdoor Seating', 'Pure Veg']",0.0,Not rated,college,Central Manufacturing Technology Institute - CMTI,13.03353973,77.53605174,15.536065993810553
